D,p,dKthr,A
1.90793e-09,1.22533,6.2320576,79.0856
1.8608476e-09,1.1148417,6.9842024,77.64345
2.5876512e-09,1.2514129,6.983993,75.61266
1.9656565e-09,1.2150478,7.686379,79.050865
1.6839856e-09,1.1760318,7.157448,74.51804
1.5846295e-09,1.1666158,6.8642163,76.40381
1.3954325e-09,1.1590055,6.767099,83.20547
2.29989e-09,1.2346531,7.2136374,78.41588
1.953436e-09,1.273074,7.1727276,73.01763
2.5447835e-09,1.1904197,7.6654973,74.53567
1.9250121e-09,1.1898968,6.955904,75.81971
2.1321753e-09,1.2144774,6.9683723,76.763214
2.75224e-09,1.2272817,6.677148,71.42058
9.42616e-10,1.1573584,7.0320964,73.85109
1.096093e-09,1.245602,6.9220285,71.03925
2.837807e-09,1.2268423,7.521527,78.135895
2.2769873e-09,1.1837689,7.6179295,78.79717
2.5822673e-09,1.2175025,7.1340814,67.50931
7.522851e-10,1.2833284,6.9397044,79.44718
1.6045685e-09,1.2320085,7.088101,73.06106
1.9663196e-09,1.2093539,7.074097,76.93261
7.6195916e-10,1.2617838,6.985277,79.96635
2.3995863e-09,1.3362086,7.0355997,70.878105
1.7667838e-09,1.2537848,7.1597137,77.73505
4.1512788e-10,1.1897403,6.7749677,70.15926
3.3260596e-09,1.2976542,7.1960325,76.94112
1.1619239e-09,1.2574778,7.230192,77.3852
2.1483073e-09,1.2066517,6.516132,78.978165
3.6045857e-09,1.1974391,6.958658,67.158775
2.3354996e-09,1.2244587,7.521399,66.34166
1.7847729e-09,1.2248006,7.3723087,80.05994
2.0862683e-09,1.2061446,7.28195,80.757225
3.1246712e-09,1.2032307,6.5732064,76.13428
1.0684993e-09,1.1086293,7.7482886,77.59812
2.5066096e-09,1.1791126,7.3057694,83.275085
2.5569231e-09,1.3145313,7.0334864,72.58006
2.1160804e-09,1.1532199,7.9172354,79.16497
1.0324184e-09,1.184607,7.8524337,76.32515
1.3083373e-09,1.151326,7.3247395,74.27969
1.3056377e-09,1.1762509,6.4420743,64.74972
2.9635896e-09,1.1953123,7.602559,75.111
1.4101762e-09,1.1633035,7.3038044,76.86754
2.675834e-09,1.2677794,7.572362,76.19365
1.9008604e-09,1.1267214,7.76695,79.08196
2.9201324e-09,1.1747252,7.8054786,72.62639
2.1770434e-09,1.0909106,8.219985,70.04133
3.1985887e-09,1.1713003,7.0951552,69.43483
3.343021e-09,1.1903546,7.1590023,74.82801
2.4836928e-09,1.1704904,7.9814835,74.55403
1.6738464e-09,1.2081754,7.5848355,70.92984
1.9379334e-09,1.1205163,7.717902,72.35758
3.4879317e-09,1.2610854,7.4757977,74.53059
1.6432038e-09,1.1716015,7.137756,78.07376
1.5300277e-09,1.2871332,6.5932612,73.97106
1.4965471e-09,1.1722391,7.8061357,70.12655
1.610529e-09,1.1899763,6.823869,60.63109
2.5807392e-09,1.1065716,7.503937,79.01902
1.2373114e-09,1.208966,6.7327485,60.271053
1.9625053e-09,1.1619807,6.978057,78.0153
2.4677853e-09,1.2088846,6.799593,72.770615
1.7472916e-09,1.2161547,7.3261647,72.64118
2.2857038e-09,1.1486781,8.32747,73.10374
1.7026168e-09,1.2070543,7.3875194,76.22089
-1.3530667e-10,1.1606832,6.377946,66.51202
2.0405642e-09,1.2388864,6.600491,73.715294
1.5848882e-09,1.1670309,6.542172,84.50743
1.6534958e-09,1.1852655,6.741167,78.33724
2.5442657e-09,1.2024127,7.1477985,72.27976
1.6188259e-09,1.2261355,7.638891,72.39473
2.172483e-09,1.2122113,7.485598,66.09665
2.213294e-09,1.1539115,7.4327707,77.32328
2.805785e-09,1.2588034,6.724411,79.99822
3.1043927e-09,1.3003129,7.241663,74.431786
9.0106994e-10,1.2503705,7.182175,70.28291
2.8435236e-09,1.2406287,7.6792994,72.12031
1.7480851e-09,1.2692714,6.5825987,79.37031
9.39598e-10,1.235978,8.009692,68.40247
1.4741861e-09,1.2126147,6.7799497,67.30619
9.684283e-10,1.2010571,7.831853,71.35416
2.7597293e-09,1.1969341,6.760249,69.71939
2.090586e-09,1.197269,7.1207857,69.79363
3.0223473e-09,1.2420468,7.6253777,74.368744
1.3087145e-09,1.1249524,6.4244614,79.87909
2.6719944e-09,1.1996412,7.2547913,73.74181
6.602992e-10,1.2418299,6.5686502,73.386444
3.058713e-09,1.218994,7.690238,74.7454
1.6594947e-09,1.1554457,8.490179,74.482765
2.1181423e-09,1.142042,6.5019617,76.37115
1.2752777e-09,1.2780827,7.857514,74.7646
3.0608054e-09,1.1806371,7.8286037,83.92096
3.0402678e-09,1.1828645,7.702696,84.00781
2.0423312e-09,1.1359218,7.2183194,66.3769
2.5269196e-09,1.3067814,7.383254,66.3083
1.0907032e-09,1.2386856,7.603472,71.21436
1.0750137e-09,1.1750271,7.3773003,71.33766
1.2411072e-09,1.2376032,7.478124,81.151505
2.7415519e-09,1.2119504,7.636702,85.32374
1.6481536e-09,1.1425351,6.5578494,70.72854
4.3026957e-10,1.1689224,6.6505876,58.910572
2.2911952e-09,1.1463598,7.494033,73.69975
1.7607501e-09,1.2027746,7.5601406,71.86691
2.7180906e-09,1.2005743,8.013038,72.41039
2.2995195e-09,1.1205904,8.173634,71.729675
2.4285833e-09,1.1450094,7.1040826,85.958336
1.4923919e-09,1.2462008,6.7160215,76.5437
1.8239222e-09,1.2011341,6.6573853,84.39645
2.7893625e-09,1.121256,6.976998,80.209175
2.005404e-09,1.1625538,7.669863,73.18905
1.7622585e-09,1.1400203,7.7761946,76.813446
2.0056248e-09,1.2171277,7.67386,78.38914
9.0802377e-10,1.2005383,7.5579395,74.84779
2.9492617e-09,1.161514,7.63899,71.01961
3.309854e-09,1.1399571,7.306258,70.94778
1.9933182e-09,1.1202942,6.9136267,84.62995
1.8763524e-09,1.1636869,7.050465,81.493225
2.7235634e-09,1.1787037,6.843008,74.212105
2.4729905e-09,1.2137755,7.3024306,71.36083
1.8899489e-09,1.1739286,7.4197183,70.49668
2.8104523e-09,1.1587362,7.5242405,70.73163
1.2760605e-09,1.1134578,7.441606,73.759895
2.462125e-09,1.1989633,5.7540255,72.87149
1.5617068e-09,1.2274022,6.8428,75.18048
2.5722453e-09,1.2191186,6.687096,67.917725
2.6796458e-09,1.1801788,7.0334115,73.261086
9.603991e-10,1.1083081,6.7520494,72.217995
8.7501256e-10,1.2306507,7.969336,76.63733
1.4391147e-09,1.237876,6.877334,73.49134
2.3654236e-09,1.3493973,7.9695826,67.604866
2.1549642e-09,1.2605982,8.025299,77.48683
5.7035043e-10,1.2374649,6.611322,68.8435
2.402791e-09,1.1126875,6.916777,77.81438
2.2230697e-09,1.1910282,7.0641274,84.09094
2.529245e-09,1.28336,8.038803,72.839005
2.4955988e-09,1.1357057,7.154799,79.326324
2.22467e-09,1.2033185,7.3305902,73.159004
2.0696906e-09,1.2162544,7.819382,71.43382
2.530141e-09,1.0210547,7.8768635,65.46182
1.0480277e-09,1.1417978,7.509058,75.36726
1.5956755e-09,1.2947575,7.8629417,70.86707
2.6265816e-09,1.1059984,7.6480923,81.214905
1.4573539e-09,1.2124658,7.430722,65.65711
2.4741098e-09,1.214872,7.350426,78.18896
5.4869104e-10,1.2266062,6.7736115,81.44446
6.7128897e-10,1.2238814,7.958582,75.89913
1.7466102e-09,1.140298,7.2650285,72.86463
2.6061509e-09,1.2199118,7.5526237,72.91884
1.8510748e-09,1.1482395,6.7641406,75.542564
2.4399283e-09,1.1532878,8.061426,79.30591
1.4228589e-09,1.2608453,7.9305053,79.26528
2.765655e-09,1.2914629,7.16287,67.82819
2.7852243e-09,1.1434596,6.9346,75.85808
2.111677e-09,1.1746329,6.913092,79.06957
1.8000409e-09,1.1238115,7.510832,79.26893
3.7907473e-09,1.1338706,8.188707,77.65102
3.2543925e-09,1.1159742,6.9612765,67.99686
1.8463312e-09,1.0845568,7.3923726,72.99439
2.532125e-09,1.2322236,7.283601,70.542046
2.2468178e-09,1.167194,7.61329,75.55037
1.3383915e-09,1.1925492,7.2490196,71.69124
2.33171e-09,1.1840636,7.533398,78.69903
2.1840914e-09,1.1788012,6.943289,81.07227
3.975936e-09,1.2085774,7.7713895,79.07068
2.193869e-09,1.1435221,7.574444,70.88533
1.347551e-09,1.1593589,7.5835633,82.631096
1.3176484e-09,1.230288,7.5120244,80.17067
2.0462403e-09,1.2071909,7.922116,69.62865
2.0504745e-09,1.1956067,8.040302,75.034004
2.511797e-09,1.2669703,7.5229683,73.96452
2.6051241e-09,1.2322354,8.123867,66.62645
1.4155238e-09,1.2237552,6.824798,70.72279
8.9727e-10,1.1047089,7.3149757,73.601326
2.9815723e-09,1.2390083,7.3383904,68.92756
2.2926632e-09,1.2615485,7.6869955,74.33234
2.7008857e-09,1.2542033,6.7570963,75.792305
2.119584e-09,1.1137722,6.9217906,74.4207
8.2450796e-10,1.2116966,7.0118628,75.615364
2.6081055e-09,1.1604134,8.107257,73.8568
3.0239073e-09,1.1707294,7.823849,72.79226
1.310856e-09,1.1276408,7.50311,72.20229
2.462862e-10,1.2460421,7.131286,82.08555
9.774546e-10,1.1970254,7.2202954,67.76294
2.1518638e-09,1.1786547,7.0761795,79.46547
6.356375e-10,1.2601624,7.084438,67.63463
1.9165916e-09,1.2015158,7.711111,73.599045
2.359409e-09,1.2289451,7.593608,66.192215
1.374082e-09,1.1898286,7.2768106,82.324524
2.0860231e-09,1.1943704,7.206777,70.18077
6.0155564e-10,1.200344,5.9416847,76.2618
1.5426447e-09,1.2488881,6.5331087,70.97705
3.2614746e-09,1.1825718,7.124107,71.12112
2.1469266e-09,1.2005497,6.920241,77.07952
1.4384457e-09,1.147701,7.0129857,79.686806
2.2437403e-09,1.3243735,6.6813774,74.06312
2.0291722e-09,1.2522893,7.424949,67.70526
9.02746e-10,1.2525539,7.068307,59.85603
2.2907887e-09,1.1951814,7.2849054,76.06958
2.736752e-09,1.2163848,7.9571204,74.849014
2.7333948e-09,1.1935016,6.6969376,78.2501
2.5974904e-09,1.1188446,7.6144705,77.69383
2.2119264e-09,1.1897031,7.795928,74.296265
1.8505759e-09,1.157402,7.1748857,70.477974
1.9200947e-09,1.1065291,6.1943727,80.12659
5.2363874e-10,1.1499279,6.9159393,70.403496
1.6499714e-09,1.2029194,6.9093513,71.50336
1.6979604e-09,1.2003149,7.5637345,71.206375
3.391412e-09,1.1798344,7.215944,66.20762
2.0497077e-09,1.2859037,6.645579,75.69616
2.3779807e-09,1.1529884,7.518898,74.09583
1.2346032e-09,1.235891,7.001819,81.06777
2.2282387e-09,1.2387629,7.7218547,71.25619
8.224385e-10,1.164482,6.5681005,71.595314
8.600225e-10,1.254664,7.5097575,72.74129
2.5932643e-09,1.1702222,7.195201,72.54281
2.2942244e-09,1.1368225,7.185692,74.496284
4.853244e-10,1.279636,6.9420977,67.12995
1.8932982e-09,1.235039,7.0084734,74.77391
3.942238e-10,1.2549475,7.0108747,77.915596
1.787631e-09,1.1292478,6.914203,64.990746
1.5568687e-09,1.232717,6.7341533,83.84288
1.1538245e-09,1.2008449,7.261346,63.734833
2.9643867e-09,1.2514554,7.226753,79.33563
2.4398965e-09,1.291244,6.9359727,69.58872
1.525802e-09,1.1773491,6.985772,71.34934
2.4525262e-09,1.243586,7.5628,69.75097
1.1555875e-09,1.2035378,8.263309,81.98215
7.0909956e-10,1.1434162,7.700152,72.03167
1.2935066e-09,1.1614155,7.3566833,68.75715
2.0216464e-09,1.1882648,7.780409,80.12379
9.642479e-10,1.2185134,7.6016603,71.30148
2.3540347e-09,1.2171409,7.2299557,76.94891
1.6507428e-09,1.2311671,6.760004,81.68291
2.3914857e-09,1.174984,7.1507792,85.65906
2.3761209e-09,1.1085857,6.803307,63.093826
2.685638e-09,1.254994,6.8066015,77.30975
2.0859658e-09,1.1867696,7.4169226,74.60171
2.730899e-09,1.1523519,8.055454,76.74861
1.4235805e-09,1.2255727,7.417315,72.379005
1.6258928e-09,1.1757787,7.1264915,67.086815
2.5386417e-09,1.2857739,7.5051794,77.35811
1.5618402e-09,1.1706009,7.511074,76.88978
2.6538973e-09,1.2172456,7.8204384,70.145805
2.097816e-09,1.2236047,7.2621555,78.98482
1.8189927e-09,1.2383069,7.202861,70.061775
2.79937e-09,1.2107451,6.977113,70.920555
2.0510988e-09,1.1498663,6.273347,68.86279
2.2622497e-09,1.2113464,7.3686624,79.01452
1.648816e-09,1.1825156,6.684304,74.68956
1.3756766e-09,1.228305,6.9517465,70.769295
2.2924898e-09,1.1509017,7.316584,81.622025
1.2441298e-09,1.1901146,6.9869156,68.18677
3.1822254e-09,1.2644724,6.7740407,91.17899
1.6726476e-09,1.168524,7.5920506,73.959236
3.0215108e-09,1.2010877,6.854458,70.30875
2.1636002e-09,1.2344236,7.467067,73.45434
1.7897828e-09,1.1417608,6.6307797,69.20087
2.4590516e-09,1.2673739,8.100776,77.89465
2.6084535e-09,1.2359427,6.9926863,76.2404
1.3588585e-09,1.2082572,7.8282423,69.76941
1.6299845e-09,1.1544214,6.4082336,72.3077
1.6372657e-09,1.1895297,7.289567,78.173325
2.1799615e-09,1.1999255,6.9001827,66.98534
2.0409219e-09,1.1496718,6.990861,70.81057
1.1824324e-09,1.1937335,7.6598015,74.86219
2.1077133e-09,1.1962675,6.8213587,66.930275
2.7287435e-09,1.1844212,6.8797603,69.50946
3.1352803e-09,1.2296281,8.075199,81.586205
2.1289401e-09,1.1714404,7.291845,71.909966
2.212472e-09,1.2086928,7.197946,69.741714
7.441249e-10,1.249443,7.4585223,70.4841
1.7104173e-09,1.3275934,7.517754,67.50372
1.3932285e-09,1.2247614,6.815319,77.13896
2.1464344e-09,1.2586603,7.010335,66.02041
2.1358997e-09,1.1974124,7.304095,70.52157
2.5402216e-09,1.1415998,6.243114,77.259415
2.6639095e-09,1.2009187,6.910172,80.159874
1.6098645e-09,1.2383482,7.789046,66.59545
2.911354e-09,1.1530029,6.8126674,70.67947
2.3376363e-09,1.1723411,8.09948,72.92068
2.371049e-09,1.123729,7.6295834,77.72759
2.053418e-09,1.1846917,7.705078,75.63864
1.5282443e-09,1.2672547,7.4424415,72.89319
1.823481e-09,1.2259566,7.7737317,75.58538
2.0192576e-09,1.186242,6.4851117,71.75842
-1.3143054e-11,1.2002239,7.59873,76.26992
1.6243984e-09,1.1333451,7.4894247,72.470085
3.2835392e-09,1.1710609,6.9476876,78.70587
2.8105536e-09,1.1911683,7.464256,72.24567
1.6630626e-09,1.1909947,6.4134626,75.86387
2.2105728e-09,1.18835,7.146092,81.22358
2.0295061e-09,1.180831,7.594071,70.43091
3.6870915e-09,1.2689648,6.989386,74.839836
2.5018783e-09,1.1424034,6.484389,74.474205
2.7232674e-10,1.1995339,6.9668083,73.30946
1.97573e-09,1.2070578,8.42328,69.09143
2.5664733e-09,1.1220021,8.059802,69.923134
2.8440459e-09,1.145276,7.93056,68.93652
7.9220595e-11,1.2395828,7.693972,74.639275
2.8770617e-09,1.0632906,7.2951007,77.24007
4.350134e-10,1.1630148,7.1783185,74.08005
2.1453292e-09,1.153125,7.4167876,77.1918
1.9575597e-09,1.170749,6.8812013,78.67939
1.1855591e-09,1.2462447,6.474715,69.641914
1.8321321e-09,1.2173152,7.2090487,69.76346
8.0573226e-10,1.3053617,7.5660944,82.350975
8.3247215e-10,1.3247564,7.4109764,72.822105
8.878503e-10,1.1749506,7.599711,79.11666
1.1924344e-09,1.1652988,7.304293,65.797104
1.9668218e-09,1.2060777,6.8382998,72.58503
1.8471826e-09,1.2177839,6.1050777,75.98214
3.3329155e-09,1.1391827,7.7796397,75.48095
2.416186e-09,1.1312225,7.586269,76.059814
3.546963e-09,1.3078263,7.414724,73.927605
1.41873e-09,1.224649,6.9160476,83.70302
2.5098135e-09,1.1935514,7.9836607,66.781364
2.4361708e-09,1.1631138,7.2609034,77.166985
1.6603425e-09,1.131248,6.5497656,74.95831
2.201757e-09,1.2405393,6.233363,68.836876
2.9699307e-09,1.2120688,7.4224925,82.33796
9.101373e-10,1.1851695,6.6270075,74.02272
1.5352131e-09,1.2635301,7.1750083,80.342476
2.4041447e-09,1.1944616,7.8668084,69.75941
3.3840184e-09,1.1985366,7.7584567,69.10451
1.2446291e-09,1.2087371,7.8213277,68.3521
6.8656864e-10,1.1608332,8.414943,71.771736
3.702261e-09,1.2265569,8.14538,78.635826
2.6484699e-09,1.3110185,7.5203238,73.42273
1.7571478e-09,1.2016866,7.165867,66.178825
1.6195911e-09,1.2503569,6.6695294,66.292244
2.9959644e-09,1.2300695,6.9927945,76.7534
9.984013e-10,1.2196904,8.397398,79.58498
2.4391493e-09,1.1682315,7.007734,77.682
2.1156628e-09,1.1101301,6.960053,67.60982
1.5172885e-09,1.234603,6.9115663,68.132095
3.3895764e-09,1.2188754,7.9128923,75.90371
6.443883e-10,1.2198311,8.08073,79.406235
2.3625593e-09,1.2178603,7.443638,78.67207
1.852606e-09,1.1898533,7.002701,86.740524
1.1149822e-09,1.1668042,8.16575,69.854805
2.2482576e-09,1.1782824,8.019994,72.1375
2.7957698e-09,1.201861,7.2276993,76.19607
3.1419518e-09,1.2671256,6.6884103,75.222626
3.4403197e-10,1.1141275,6.5152893,76.50278
1.8953321e-09,1.1795534,7.620225,76.08543
1.573394e-09,1.2115922,7.513652,64.95895
2.6378877e-09,1.205481,7.4012303,75.78217
9.319829e-10,1.1737998,8.203742,72.65893
3.2169e-09,1.1606638,8.221206,68.31497
1.4721125e-09,1.2020578,7.7549787,76.41281
2.7245155e-09,1.1387827,6.936945,73.26394
2.1038553e-09,1.2293358,7.2404304,79.73852
2.357813e-09,1.2683287,6.962814,71.16437
1.5779041e-09,1.1309934,7.145538,70.87474
9.70707e-10,1.1858212,6.3451967,79.04313
2.0041824e-09,1.1887234,8.077938,70.26354
1.7541723e-09,1.2574656,7.0588903,71.96833
2.4505102e-09,1.2834078,7.4136496,74.96375
2.2233266e-09,1.2774522,7.350888,70.62953
1.7659952e-09,1.2108729,6.9183574,79.79244
2.0729651e-09,1.1839185,6.55735,76.65538
2.4887385e-09,1.1608614,7.1991076,70.74304
2.2717066e-09,1.127927,6.5975294,78.44295
2.2563216e-09,1.1845078,7.6632676,77.32812
1.8790327e-09,1.2768903,7.3762608,73.97746
3.2174727e-09,1.1686072,6.69667,73.618774
2.7589504e-09,1.1928065,7.1251097,78.86555
2.8071048e-09,1.1958983,7.6308584,75.89097
2.5810944e-09,1.1391491,6.4177046,73.31877
3.1743705e-09,1.2091935,6.5852165,78.26989
1.994341e-09,1.2927241,6.8405957,72.087494
7.2186057e-10,1.2350713,7.9744077,71.1566
1.948987e-09,1.1348351,6.950321,74.99398
1.1502754e-09,1.2569653,7.729851,72.74983
1.3978039e-09,1.0941749,7.0406837,77.407196
1.6865965e-09,1.1615001,7.211908,78.09976
2.43462e-09,1.2541232,7.062854,74.92846
1.8289063e-10,1.2288942,7.479493,70.46608
1.4497393e-09,1.0862435,7.055104,71.2882
2.1632438e-09,1.2469054,7.8823504,80.00492
3.1000262e-09,1.2150946,7.4997396,68.49193
1.8435772e-09,1.2613959,6.423575,72.77978
1.0998645e-09,1.1687714,7.365759,75.53832
3.8025516e-09,1.1834937,6.9888315,75.0591
1.5714703e-09,1.3291137,7.199707,74.76884
1.5180172e-09,1.2220641,7.680017,83.3956
1.6750356e-09,1.248826,7.5404053,76.35497
1.9280932e-09,1.1602327,7.856656,72.72187
6.764142e-10,1.0731219,8.174781,73.48339
2.1431685e-09,1.1717556,7.718616,66.331566
2.6664937e-09,1.1601923,6.964512,70.96405
2.8181193e-09,1.2396989,7.4891696,76.218414
2.2649476e-09,1.1217821,7.659823,75.7972
2.4058755e-09,1.1624764,7.4974494,78.46346
1.2989579e-09,1.2418028,7.1284723,69.5125
1.7852356e-09,1.1494123,6.9835086,72.73347
1.8117359e-09,1.2007718,7.735514,70.142654
1.7036366e-09,1.2422919,7.596107,78.10805
2.7826048e-09,1.2241243,6.6993856,69.79821
1.8838522e-09,1.2020017,7.8418927,68.50498
1.7314156e-09,1.2083423,7.8326125,77.229164
2.6194533e-09,1.1963086,7.012923,68.37796
1.8910997e-09,1.2308983,8.31906,72.22492
5.684684e-10,1.1975503,7.727421,71.87688
2.917954e-09,1.1316977,7.4998546,76.981964
6.6191175e-10,1.2761236,7.0523305,75.36113
1.78744e-09,1.1280257,7.725677,74.37742
1.3717733e-09,1.0837203,7.015585,83.75075
2.4173814e-09,1.2963213,6.8066893,80.83895
2.5405547e-09,1.2717586,7.0114465,73.524536
2.2758002e-09,1.1857877,7.3906527,78.32857
3.346441e-09,1.3517423,7.146146,79.30392
2.3073583e-09,1.1366675,7.8435206,69.70554
2.3964908e-09,1.2439357,7.083197,76.78616
1.8432925e-09,1.1657214,7.2124496,79.887085
1.0559623e-09,1.1635889,6.904548,78.16906
1.3372026e-09,1.2607003,8.112297,79.52767
2.2546103e-09,1.2068512,7.4167104,71.59422
2.644277e-09,1.2180076,7.542821,71.95996
1.5833096e-09,1.1991918,6.688075,72.611465
2.6527722e-09,1.1753558,5.810693,73.58454
2.1054904e-09,1.1841799,6.43324,83.62922
1.909696e-09,1.18603,7.176548,70.29977
9.665113e-10,1.15606,7.647384,74.70283
2.60044e-09,1.1262169,7.5497785,65.77603
2.4901767e-09,1.194788,6.915818,79.060425
1.2772602e-09,1.1618497,6.3306746,67.105225
1.1221222e-09,1.2189782,6.875117,67.78514
1.6386522e-09,1.2242756,8.441699,86.22579
1.0531854e-09,1.2011753,7.541045,81.95006
1.1079999e-09,1.1549443,7.293999,76.43399
2.8208098e-09,1.2527612,8.600142,73.7801
2.4429847e-09,1.2013783,7.167065,72.82071
3.0096992e-09,1.0805293,7.0840364,69.853546
1.7840038e-09,1.2561823,6.503822,73.67338
-9.561408e-10,1.200459,6.7936826,74.94284
1.616657e-09,1.2306094,7.6072097,69.834946
2.5078422e-09,1.2688965,6.7983694,75.83082
2.1442637e-09,1.2334353,6.685622,68.80578
1.8748754e-09,1.1872832,7.1641407,76.98711
2.8678455e-09,1.158559,6.6607885,74.299835
2.179362e-09,1.2174382,7.6474757,85.27781
2.560049e-09,1.2872218,7.4535627,68.78321
1.1139535e-09,1.1820935,7.062944,68.954796
2.9364993e-09,1.2170796,7.262836,72.37996
1.1199597e-10,1.2153624,6.705355,67.8166
2.1954742e-09,1.1379757,6.5176888,66.86433
2.6659634e-09,1.254728,7.2865686,77.86556
2.8786071e-09,1.1999118,6.9569054,67.89477
2.5333777e-09,1.1771233,6.90957,77.0258
2.7502822e-09,1.1809164,7.2503533,84.20898
2.1750128e-09,1.2447006,6.5870733,71.23202
1.3487398e-09,1.1787782,7.024659,68.97497
2.61406e-09,1.2591583,7.665903,72.03987
2.2010496e-09,1.2116394,7.5137324,69.22441
3.1626333e-09,1.2162292,6.4807177,72.48756
3.3879213e-09,1.2068232,7.5616503,75.96361
3.1116663e-09,1.3026456,6.318216,65.88987
2.1660436e-09,1.1809645,7.331845,76.372665
1.1082804e-09,1.1239833,7.5246468,71.862724
1.2299975e-09,1.1363336,7.5447717,85.9198
1.4668623e-09,1.1656203,7.4694195,71.09926
2.6215592e-09,1.2356097,7.766373,74.71452
9.941907e-10,1.2235608,7.6912365,75.314186
2.374344e-09,1.0861309,7.545356,73.007
1.5026137e-09,1.0924588,6.908664,63.17476
1.5555065e-09,1.1813616,6.44094,80.306305
2.841014e-09,1.237005,8.238444,86.1885
2.7346079e-09,1.0938518,6.744843,82.26202
1.8835415e-09,1.1823831,6.924551,75.22718
2.7058882e-09,1.1299831,7.147308,65.09276
1.0153661e-09,1.1815584,7.013237,70.27253
1.6288104e-09,1.1768185,6.953015,71.466606
-1.606306e-10,1.2142903,7.2831774,75.98007
2.3228433e-09,1.2230699,8.424843,68.92115
2.0829938e-09,1.16398,7.590619,73.16124
1.3775212e-09,1.1941092,6.5952644,70.94703
3.723096e-09,1.1859089,7.027237,66.685715
2.3903108e-09,1.1778742,7.068099,78.43548
2.186601e-09,1.1079673,7.0442166,77.00533
1.612694e-09,1.1718936,7.832926,67.740486
1.988576e-09,1.1984929,7.177284,74.17925
2.4708744e-09,1.2011454,6.5023756,75.35736
1.6529893e-09,1.2318922,7.0501585,72.110435
3.464895e-09,1.1617264,7.208813,80.2341
1.9920177e-09,1.2554857,8.434412,76.7011
2.8019522e-09,1.1668909,7.9964156,70.04607
1.2295629e-09,1.185015,7.7425585,68.761284
1.6802947e-09,1.1539476,7.807854,69.39042
2.0967397e-09,1.225242,7.0544558,70.853516
1.5333559e-09,1.208728,7.9394045,75.07121
8.249324e-10,1.1401522,6.872978,74.0382
1.8267521e-09,1.1791443,7.1155005,86.238945
2.1878166e-09,1.1505656,7.801578,70.233604
2.7746e-09,1.2459251,7.0780373,71.65721
1.8186104e-09,1.2484407,8.110655,80.77928
1.3133193e-09,1.2403733,7.3974204,77.30753
7.3815115e-10,1.1801875,6.9380093,67.84225
1.932785e-09,1.2196159,7.2366047,73.39079
8.3816487e-10,1.1967077,5.8411283,65.45725
1.7757164e-09,1.1616571,7.975782,67.40096
3.828835e-09,1.3012402,7.612429,65.331154
2.4737288e-09,1.1773974,6.8748746,67.48505
2.1082502e-09,1.2214155,7.4271345,72.970604
1.5387733e-09,1.2267077,6.789757,68.53214
1.6992971e-09,1.2084593,6.1970997,62.64362
5.0760435e-10,1.1745572,7.303412,63.92225
1.5223108e-09,1.1913279,6.3158884,71.73549
9.536583e-10,1.1701131,8.06689,73.06505
2.30327e-09,1.1742225,6.8340783,74.95371
2.8657998e-09,1.1629566,6.591048,74.36008
2.490551e-09,1.1994843,6.64794,69.857315
3.2984704e-10,1.2488316,6.6057754,69.19147
3.4153262e-09,1.2404456,7.150511,59.1748
2.4025715e-09,1.1871539,7.753096,69.136986
2.0924218e-09,1.115648,7.627939,66.923706
1.3535227e-09,1.2430913,7.618404,70.76738
3.2803817e-09,1.204415,6.364745,72.52948
1.5518647e-09,1.1067766,7.198485,68.41506
4.410575e-10,1.2099719,6.7502975,67.97328
2.3556195e-09,1.2216208,7.341187,78.350876
1.6912746e-09,1.2311763,6.946691,64.67621
6.1905164e-10,1.1758814,7.4067354,74.802284
1.982548e-09,1.2459582,7.584088,72.013405
2.2091615e-09,1.2177604,7.032489,83.13712
1.479718e-09,1.0571127,7.206993,77.54746
1.4366189e-09,1.198179,7.5657587,65.63173
2.4221642e-09,1.2040206,7.296494,76.0648
1.2887059e-09,1.223062,8.046449,72.07087
2.3375237e-09,1.1041286,6.791067,73.57277
2.4634799e-09,1.307163,6.753995,75.14173
2.1210584e-09,1.183186,7.550219,66.82796
5.6531635e-10,1.1550021,6.408011,76.39038
2.9457907e-09,1.1818713,6.686131,78.54422
4.5188164e-10,1.188116,7.6932755,71.78584
1.6417231e-09,1.2448326,7.85279,66.34678
2.3984255e-09,1.1848053,7.914662,75.52602
1.3443592e-09,1.2998179,6.9314327,78.18436
1.7142652e-09,1.1829584,7.9154654,78.98445
1.306358e-09,1.1923906,6.3171487,79.51627
1.8729818e-09,1.0656525,7.106854,74.42374
2.506379e-09,1.1161228,7.4925838,67.389496
2.2592013e-09,1.1760887,7.4320874,86.95349
1.5903181e-09,1.1434827,7.346875,76.9762
2.4110813e-09,1.2287335,6.8372226,71.449814
3.6176955e-09,1.1116157,7.763047,76.73466
2.256028e-09,1.2533433,7.610883,75.34755
6.3508565e-10,1.192015,7.366609,67.77094
2.4115117e-09,1.2363347,8.021426,75.667694
1.3806706e-09,1.2162807,6.3193355,68.055534
1.6273959e-09,1.2101089,7.409065,77.35477
2.8211988e-09,1.2295488,6.754638,83.80801
3.925543e-09,1.2734178,7.283028,69.425415
1.25921e-09,1.1481605,7.8554096,73.51588
2.7068265e-09,1.18663,8.129858,77.76188
8.773144e-10,1.1539369,7.348964,68.55188
1.377779e-09,1.1198876,6.744189,70.86357
2.555109e-09,1.1152437,6.9667463,83.251
